Project ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,Project QLICI Amount,Estimated Total Project Cost,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract Project
AR0027,5041950200,Non-Metropolitan,2011,Hope Enterprise Corporation,"$712,753.80 ","$3,712,754.00 ",Dumas,Dumas,AR,Arkansas,71639,Business Financing,NRE,NO,NO
AR0029,5061950300,Non-Metropolitan,2013,Multi-CDE Project,"$9,760,000.00 ","$10,350,906.00 ",Nashville,Nashville,AR,Arkansas,71852,Business Financing,NRE,YES,NO
AR0030,5093010200,Non-Metropolitan,2013,"Heartland Renaissance Fund, LLC","$11,920,871.00 ","$11,920,871.00 ",Blytheville,Blytheville,AR,Arkansas,72315,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,YES
AR0031,5119004600,Metropolitan,2013,"Brownfield Revitalization, LLC","$4,900,000.00 ","$5,800,000.00 ",Little Rock,Little Rock,AR,Arkansas,72206,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AR0032,5047950200,Metropolitan,2013,"Heartland Renaissance Fund, LLC","$9,800,000.00 ","$27,267,969.00 ",Ozark,Ozark,AR,Arkansas,72949,Business Financing,NRE,NO,NO
AR0033,5093011000,Non-Metropolitan,2014,Multi-CDE Project,"$32,386,891.72 ","$39,690,217.00 ",Osceloa,Osceola,AR,Arkansas,72370,Business Financing,NRE,YES,NO
AR0034,5103950500,Non-Metropolitan,2014,Multi-CDE Project,"$9,000,000.00 ","$12,110,575.00 ",Camden,Camden,AR,Arkansas,71701,Business Financing,SPE,YES,NO
AR0035,5093011200,Non-Metropolitan,2014,Multi-CDE Project,"$27,328,345.00 ","$32,257,728.00 ",Osceola,Osceola,AR,Arkansas,72370,Business Financing,NRE,YES,NO
AR0036,5143010200,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$4,495,000.00 ","$4,620,000.00 ",Springdale,Springdale,AR,Arkansas,72764,Business Financing,NRE,NO,NO
AR0037,5045030702,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$2,000,000.00 ","$2,000,000.00 ",Conway,Conway,AR,Arkansas,72032,Business Financing,NRE,NO,NO
AR0038,5061950200,Non-Metropolitan,2014,"Heartland Renaissance Fund, LLC","$6,281,253.00 ","$7,162,596.00 ",Nashville,Nashville,AR,Arkansas,71852,Business Financing,NRE,NO,NO
AR0039,5119000500,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$1,750,000.00 ","$1,750,000.00 ",Little Rock,Little Rock,AR,Arkansas,72206,Business Financing,NRE,NO,NO
AR0040,5045030900,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$1,270,000.00 ","$2,300,000.00 ",Conway,Conway,AR,Arkansas,72032,Business Financing,NRE,NO,NO
AR0041,5143010200,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$4,000,000.00 ","$11,000,000.00 ",Springdale,Springdale,AR,Arkansas,72764,Business Financing,NRE,NO,NO
AR0042,5103950600,Non-Metropolitan,2015,Multi-CDE Project,"$19,500,000.00 ","$35,386,497.00 ",Camden,Camden,AR,Arkansas,71701,Business Financing,NRE,YES,YES
AR0043,5137950202,Non-Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$365,000.00 ","$365,000.00 ",Mountain View,Mountain View,AR,Arkansas,72560,Business Financing,NRE,NO,NO
AR0044,5067480300,Non-Metropolitan,2015,"Stonehenge Community Development, LLC","$2,508,542.00 ","$3,617,742.00 ",Newport,Newport,AR,Arkansas,72112,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AR0045,5067480300,Non-Metropolitan,2015,"Stonehenge Community Development, LLC","$3,126,589.00 ","$4,672,458.00 ",Newport,Newport,AR,Arkansas,72112,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AR0046,5067480400,Non-Metropolitan,2015,"Stonehenge Community Development, LLC","$1,601,213.00 ","$2,595,967.00 ",Newport,Newport,AR,Arkansas,72112,Business Financing,NRE,NO,NO
AR0047,5093011200,Non-Metropolitan,2015,Multi-CDE Project,"$23,000,000.00 ","$23,000,000.00 ",Osceola,Osceola,AR,Arkansas,72370,Business Financing,NRE,YES,NO
AR0048,5033020501,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$447,600.00 ","$3,593,145.00 ",Van Buren,Van Buren,AR,Arkansas,72956,Business Financing,NRE,NO,NO
AR0049,5143010302,Metropolitan,2016,"National New Markets Fund, LLC","$9,850,000.00 ","$10,947,639.00 ",Springdale,Springdale,AR,Arkansas,72764,Business Financing,NRE,NO,NO
AR0050,5041950200,Non-Metropolitan,2008,Hope Enterprise Corporation,"$650,000.00 ","$650,000.00 ",Dumas,Dumas,AR,Arkansas,71639,Business Financing,NRE,NO,NO
AR0051,5041950200,Non-Metropolitan,2010,Hope Enterprise Corporation,"$712,753.80 ","$2,752,753.80 ",Dumas,Dumas,AR,Arkansas,71639,Business Financing,NRE,NO,NO
AR0052,5043490200,Non-Metropolitan,2006,Hope Enterprise Corporation,"$600,000.00 ","$600,000.00 ",Monticello,Monticello,AR,Arkansas,71655,Business Financing,NRE,NO,NO
AR0053,5043490200,Non-Metropolitan,2009,Hope Enterprise Corporation,"$750,000.00 ","$750,000.00 ",Monticello,Monticello,AR,Arkansas,71655,Business Financing,NRE,NO,NO
AR0054,5043490200,Non-Metropolitan,2007,Hope Enterprise Corporation,"$440,300.00 ","$609,000.00 ",Monticello,Monticello,AR,Arkansas,71655,Business Financing,NRE,NO,NO
AR0055,5069001000,Metropolitan,2010,Hope Enterprise Corporation,"$47,206.80 ","$47,207.00 ",Pine Bluff,Pine Bluff,AR,Arkansas,71601,Business Financing,RE,NO,NO
AR0056,5119002403,Metropolitan,2017,Multi-CDE Project,"$15,445,600.00 ","$18,379,271.00 ",Litlle Rock,Little Rock,AK,Arkansas,72204,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AR0057,5061950300,Non-Metropolitan,2017,Multi-CDE Project,"$20,540,000.00 ","$33,410,220.00 ",Nashville,Nashville,AR,Arkansas,71852,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AR0058,5069000303,Metropolitan,2017,Multi-CDE Project,"$14,340,000.00 ","$32,891,487.00 ",Pine Bluff,White Hall,AR,Arkansas,71602,Business Financing,NRE,YES,NO
AR0059,5093011200,Non-Metropolitan,2017,Multi-CDE Project,"$34,670,000.00 ","$39,847,217.00 ",Osceola,Osceola,AR,Arkansas,72370,Business Financing,NRE,YES,NO
AR0060,5007020201,Metropolitan,2017,"Heartland Renaissance Fund, LLC","$6,370,000.00 ","$15,682,369.00 ",Rogers,Rogers,AR,Arkansas,72756,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AR0061,5119000200,Metropolitan,2017,Multi-CDE Project,"$18,060,000.00 ","$30,529,961.00 ",Little Rock,Little Rock,AR,Arkansas,72202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AR0062,5043490400,Non-Metropolitan,2017,"Heartland Renaissance Fund, LLC","$9,800,000.00 ","$35,724,705.00 ",Monticello,Monticello,AR,Arkansas,71655,Business Financing,SPE,NO,NO
AR0063,5061950300,Non-Metropolitan,2017,"MuniStrategies, LLC","$5,445,000.00 ","$24,678,208.00 ",Nashville,Nashville,AR,Arkansas,71852,Business Financing,NRE,NO,NO
AR0064,5109953300,Non-Metropolitan,2017,"Advantage Capital Community Development Fund, LLC","$6,951,000.00 ","$10,000,000.00 ",Glenwood,Glenwood,AR,Arkansas,71943,Business Financing,NRE,NO,NO
AZ0001,4001944201,Non-Metropolitan,2010,"Stonehenge Community Development, LLC","$9,500,000.00 ","$9,500,000.00 ",Chinle,Chinle,AZ,Arizona,86503,Business Financing,NRE,NO,NO
AZ0002,4013093001,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$600,000.00 ","$1,527,529.00 ",Glendale,Glendale,AZ,Arizona,85301,Business Financing,RE,NO,NO
AZ0003,4013092801,Metropolitan,2007,Local Initiatives Support Corporation,"$9,531,740.00 ","$10,800,000.00 ",Phoenix,Phoenix,AZ,Arizona,85032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,YES
AZ0004,4015952600,Metropolitan,2005,Zions Community Investment Corp.,"$1,153,498.29 ","$2,489,653.00 ",Lake Havasu City,Lake Havasu City,AZ,Arizona,86404,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0005,4013421302,Metropolitan,2007,"Prestamos, CDFI, LLC","$921,508.02 ","$992,000.00 ",Mesa,Mesa,AZ,Arizona,85201,Business Financing,NRE,NO,NO
AZ0006,4013114100,Metropolitan,2009,Multi-CDE Project,"$48,540,349.00 ","$262,000,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85004,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AZ0007,4013114100,Metropolitan,2009,Merrill Lynch Community Development Company,"$6,800,000.00 ","$10,000,000.00 ",Phoenix,Phoenix,AZ,Arizona,85003,Business Financing,CDE,NO,NO
AZ0008,4013114100,Metropolitan,2007,Chase Community Development Corporation,"$5,000,000.00 ","$5,000,000.00 ",Phoenix,Phoenix,AZ,Arizona,85003,Other Financing Purpose,CDE,NO,NO
AZ0009,4013114000,Metropolitan,2008,"Prestamos, CDFI, LLC","$580,000.00 ","$615,000.00 ",Phoenix,Phoenix,AZ,Arizona,85034,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
AZ0010,4013114000,Metropolitan,2007,Phoenix Community Development and Investment Corporation,"$1,350,000.00 ","$1,928,571.00 ",PHOENIX,Phoenix,AZ,Arizona,85034,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0012,4013114100,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$19,500,000.00 ","$28,871,500.00 ",PHOENIX,Phoenix,AZ,Arizona,85003,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0013,4013116500,Metropolitan,2008,"Prestamos, CDFI, LLC","$2,000,000.00 ","$7,700,000.00 ",Phoenix,Phoenix,AZ,Arizona,85042,Real Estate – Construction–Housing-Multi Family,RE,NO,NO
AZ0014,4013116703,Metropolitan,2006,Phoenix Community Development and Investment Corporation,"$6,000,000.00 ","$9,204,689.00 ",PHOENIX,Phoenix,AZ,Arizona,85042,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0015,4013113203,Metropolitan,2006,Chase Community Development Corporation,"$1,100,000.00 ","$2,308,950.00 ",Phoenix,Phoenix,AZ,Arizona,85006,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0016,4013114100,Metropolitan,2007,"Renaissance Finance CDE, LLC","$8,585,000.00 ","$72,354,384.00 ",Phoenix,Phoenix,AZ,Arizona,85004,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0017,4013114301,Metropolitan,2008,"Prestamos, CDFI, LLC","$2,425,000.00 ","$2,790,000.00 ",Phoenix,Phoenix,AZ,Arizona,85007,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0018,4013114301,Metropolitan,2007,"Prestamos, CDFI, LLC","$1,008,500.00 ","$1,008,500.00 ",Phoenix,Phoenix,AZ,Arizona,85007,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AZ0019,4013103306,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$2,286,000.00 ","$3,087,340.00 ",PHOENIX,Phoenix,AZ,Arizona,85032,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0020,4013103305,Metropolitan,2005,"Community Development Funding, LLC","$3,600,000.00 ","$3,600,000.00 ",Phoenix,Phoenix,AZ,Arizona,85032,Business Financing,NRE,NO,NO
AZ0021,4013106703,Metropolitan,2006,Multi-CDE Project,"$47,500,000.00 ","$91,500,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85015,Real Estate–Rehabilitation–Commercial,RE,YES,NO
AZ0023,4013117200,Metropolitan,2006,Phoenix Community Development and Investment Corporation,"$10,750,000.00 ","$13,603,042.00 ",Phoenix,Phoenix,AZ,Arizona,85034,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0024,4013117200,Metropolitan,2010,"National New Markets Tax Credit Fund, Inc","$15,901,364.00 ","$16,696,701.00 ",Phoenix,Phoenix,AZ,Arizona,85034,Business Financing,NRE,NO,NO
AZ0025,4013106002,Metropolitan,2006,Phoenix Community Development and Investment Corporation,"$704,000.00 ","$1,200,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85021,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0026,4013114200,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$3,000,000.00 ","$3,765,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85004,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
AZ0027,4013114100,Metropolitan,2008,Multi-CDE Project,"$5,362,148.00 ","$5,362,148.00 ",Phoenix,Phoenix,AZ,Arizona,85004,Real Estate–Rehabilitation–Commercial,RE,YES,NO
AZ0029,4013117200,Metropolitan,2007,Johnson Community Development Company,"$700,000.00 ","$1,000,000.00 ",Phoenix,Phoenix,AZ,Arizona,85034,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0030,4013112100,Metropolitan,2009,"Wells Fargo Community Development Enterprises, Inc.","$12,569,353.00 ","$23,069,353.00 ",Phoenix,Phoenix,AZ,Arizona,85017,Business Financing,SPE,NO,NO
AZ0031,4013114500,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$1,500,000.00 ","$3,575,000.00 ",phoenix,Phoenix,AZ,Arizona,85009,Business Financing,NRE,NO,NO
AZ0032,4013112900,Metropolitan,2010,Phoenix Community Development and Investment Corporation,"$4,081,000.00 ","$18,858,491.00 ",Phoenix,Phoenix,AZ,Arizona,85007,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0033,4013110501,Metropolitan,2006,Multi-CDE Project,"$6,119,215.00 ","$7,317,154.57 ",Phoenix,Phoenix,AZ,Arizona,85013,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
AZ0035,4013114800,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$1,000,000.00 ","$1,250,000.00 ",Phoenix,Phoenix,AZ,Arizona,85041,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0036,4013115200,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$800,000.00 ","$1,250,000.00 ",phoenix,Phoenix,AZ,Arizona,85040,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
AZ0037,4013110502,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$694,276.00 ","$1,927,000.00 ",Phoenix,Phoenix,AZ,Arizona,85012,Business Financing,RE,NO,NO
AZ0038,4013112512,Metropolitan,2009,"Greenline Community Development Fund, LLC","$5,092,537.35 ","$64,945,845.00 ",Phoenix,Phoenix,AZ,Arizona,85043,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0039,4013115802,Metropolitan,2007,"Prestamos, CDFI, LLC","$740,000.00 ","$1,380,000.00 ",Phoenix,Phoenix,AZ,Arizona,85041,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0040,4013117100,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$6,056,000.00 ","$7,777,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85012,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0041,4013113100,Metropolitan,2005,Phoenix Community Development and Investment Corporation,"$23,200,001.00 ","$27,700,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85004,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0042,4013116204,Metropolitan,2007,Johnson Community Development Company,"$1,600,000.00 ","$7,623,897.00 ",Phoenix,Phoenix,AZ,Arizona,85040,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0043,4013112514,Metropolitan,2007,Phoenix Community Development and Investment Corporation,"$18,500,000.00 ","$47,793,933.00 ",PHOENIX,Phoenix,AZ,Arizona,85043,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0044,4013111202,Metropolitan,2006,Multi-CDE Project,"$4,600,000.00 ","$6,171,837.00 ",PHOENIX,Phoenix,AZ,Arizona,85008,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AZ0046,4013113801,Metropolitan,2005,Johnson Community Development Company,"$5,600,000.00 ","$5,800,000.00 ",Phoenix,Phoenix,AZ,Arizona,85034,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0047,4013113801,Metropolitan,2007,Phoenix Community Development and Investment Corporation,"$16,500,000.00 ","$23,930,275.00 ",PHOENIX,Phoenix,AZ,Arizona,85034,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0048,4013112513,Metropolitan,2008,"National New Markets Tax Credit Fund, Inc","$330,000.00 ","$839,500.00 ",Phoenix,Phoenix,AZ,Arizona,85043,Business Financing,RE,NO,NO
AZ0049,4013116703,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$1,500,000.00 ","$1,500,000.00 ",Phoenix,Phoenix,AZ,Arizona,85042,Business Financing,NRE,NO,NO
AZ0050,4013109801,Metropolitan,2006,Phoenix Community Development and Investment Corporation,"$6,000,000.00 ","$11,554,096.00 ",PHOENIX,Phoenix,AZ,Arizona,85033,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0051,4013112510,Metropolitan,2010,Multi-CDE Project,"$32,177,500.00 ","$37,701,620.00 ",Phoenix,Phoenix,AZ,Arizona,85043,Business Financing,NRE,YES,NO
AZ0053,4013114800,Metropolitan,2007,Phoenix Community Development and Investment Corporation,"$1,920,000.00 ","$1,920,000.00 ",PHOENIX,Phoenix,AZ,Arizona,85041,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0054,4013110502,Metropolitan,2005,"Community Development Funding, LLC","$500,000.00 ","$500,000.00 ",Phoenix,Phoenix,AZ,Arizona,85012,Business Financing,NRE,NO,NO
AZ0055,4013114800,Metropolitan,2010,Phoenix Community Development and Investment Corporation,"$910,475.00 ","$1,464,000.00 ",Phoenix,Phoenix,AZ,Arizona,85041,Business Financing,RE,NO,NO
AZ0056,4013110600,Metropolitan,2007,"Prestamos, CDFI, LLC","$680,738.00 ","$680,738.00 ",Phoenix,Phoenix,AZ,Arizona,85014,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AZ0057,4013108902,Metropolitan,2009,"Prestamos, CDFI, LLC","$1,700,000.00 ","$2,000,000.00 ",Phoenix,Phoenix,AZ,Arizona,85013,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0058,4025000606,Non-Metropolitan,2008,"National New Markets Tax Credit Fund, Inc","$190,000.00 ","$530,600.00 ",Prescott Valley,Prescott Valley,AZ,Arizona,86314,Business Financing,RE,NO,NO
AZ0059,4013319201,Metropolitan,2008,Johnson Community Development Company,"$1,000,000.00 ","$1,800,000.00 ",Tempe,Tempe,AZ,Arizona,85281,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0060,4019001100,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$278,505.00 ","$319,000.00 ",Tucson,Tucson,AZ,Arizona,85743,Business Financing,NRE,NO,NO
AZ0061,4019000100,Metropolitan,2006,National Trust Community Investment Corporation,"$2,968,175.00 ","$13,804,655.00 ",Tucson,Tucson,AZ,Arizona,85701,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AZ0062,4019003802,Metropolitan,2007,"Prestamos, CDFI, LLC","$1,900,000.00 ","$2,400,000.00 ",Tucson,Tucson,AZ,Arizona,85714,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0063,4019000900,Metropolitan,2009,Merrill Lynch Community Development Company,"$580,800.00 ","$726,000.00 ",Tucson,Tucson,AZ,Arizona,85701,Business Financing,NRE,NO,NO
AZ0064,4019000200,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$700,000.00 ","$3,038,000.00 ",tucson,Tucson,az,Arizona,85745,Real Estate – Construction–Housing-Single Family,NRE,NO,NO
AZ0065,4013114100,Metropolitan,2011,Multi-CDE Project,"$66,498,450.00 ","$93,308,450.00 ",Phoenix,Phoenix,AZ,Arizona,85004,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AZ0066,4013111300,Metropolitan,2011,Multi-CDE Project,"$11,819,639.00 ","$11,819,639.00 ",Phoenix,Phoenix,AZ,Arizona,85008,Business Financing,SPE,YES,YES
AZ0067,4013113601,Metropolitan,2011,Multi-CDE Project,"$22,900,000.00 ","$32,636,103.00 ",Phoenix,Phoenix,AZ,Arizona,85008,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,YES
AZ0068,4019004316,Metropolitan,2011,"HFHI-SA NMTC I, LLC","$1,270,012.00 ","$1,854,052.00 ",Tucson,Amado,AZ,Arizona,85645,Real Estate – Construction–Housing-Single Family,RE,NO,YES
AZ0069,4019004320,Metropolitan,2011,"Wells Fargo Community Development Enterprises, Inc.","$8,700,000.00 ","$8,700,000.00 ",Tucson,Tucson,AZ,Arizona,85757,Business Financing,RE,NO,NO
AZ0070,4019002501,Metropolitan,2010,"USBCDE, LLC","$8,415,000.00 ","$9,715,000.00 ",Tucson,Tucson,AZ,Arizona,85745,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AZ0071,4019000100,Metropolitan,2012,Multi-CDE Project,"$9,850,000.00 ","$15,981,611.00 ",TUCSON,Tucson,AZ,Arizona,85701,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,YES
AZ0072,4013040529,Metropolitan,2012,"Coastal Enterprises, Inc.","$1,880,000.00 ","$1,880,000.00 ",Phoenix,Phoenix,AZ,Arizona,85042,Business Financing,NRE,NO,YES
AZ0073,4021001500,Metropolitan,2012,"Empowerment Reinvestment Fund, LLC","$14,400,000.00 ","$57,968,757.00 ",Casa Grande,Casa Grande,AZ,Arizona,85193,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AZ0074,4013113300,Metropolitan,2012,Phoenix Community Development and Investment Corporation,"$2,286,000.00 ","$2,286,000.00 ",Phoenix,Phoenix,AZ,Arizona,85006,Business Financing,NRE,NO,NO
AZ0075,4013104402,Metropolitan,2012,Local Initiatives Support Corporation,"$477,214.00 ","$878,735.00 ",Phoenix,Phoenix,AZ,Arizona,85021,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AZ0076,4013116703,Metropolitan,2012,Phoenix Community Development and Investment Corporation,"$5,160,000.00 ","$6,880,000.00 ",Phoenix,Phoenix,AZ,Arizona,85042,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
